,car_name,brand,model,vehicle_age,km_driven,fuel_type,transmission_type,mileage,selling_price
9291,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,2016,6800,Diesel,Automatic,14.84,1490000
9292,Hyundai i20,Hyundai,i20,2013,60000,Petrol,Manual,17.0,265000
9293,Honda Civic,Honda,Civic,2008,120000,Petrol,Automatic,12.9,150000
9294,Toyota Innova,Toyota,Innova,2016,98000,Diesel,Manual,12.8,750000
9295,Maruti Baleno,Maruti,Baleno,2018,60000,Petrol,Automatic,21.4,635000
9296,BMW 5,BMW,5,2019,36000,Petrol,Automatic,14.04,3100000
9297,Honda Amaze,Honda,Amaze,2018,40000,Petrol,Automatic,15.5,474000
9298,Hyundai Venue,Hyundai,Venue,2021,31000,Diesel,Manual,23.7,1090000
9299,Maruti Ertiga,Maruti,Ertiga,2016,19000,Petrol,Manual,16.02,524000
9300,Maruti Celerio,Maruti,Celerio,2019,40000,CNG,Manual,31.79,475000
9301,Toyota Innova,Toyota,Innova,2015,66758,Diesel,Manual,12.8,750000
9302,Hyundai Verna,Hyundai,Verna,2019,43000,Petrol,Manual,17.0,880000
9303,Maruti Celerio,Maruti,Celerio,2018,2000,Petrol,Automatic,23.1,466000
9304,Hyundai i20,Hyundai,i20,2017,52900,Diesel,Manual,23.0,530000
9305,Hyundai i20,Hyundai,i20,2019,40000,Petrol,Manual,18.6,450000
9306,Ford Ecosport,Ford,Ecosport,2019,26100,Diesel,Manual,23.0,700000
9307,Honda Amaze,Honda,Amaze,2015,58000,Diesel,Manual,25.8,325000
9308,Hyundai Tucson,Hyundai,Tucson,2019,62450,Diesel,Automatic,16.38,1649000
9309,Maruti Vitara,Maruti,Vitara,2020,34000,Diesel,Manual,24.3,795000
9310,Maruti Ertiga,Maruti,Ertiga,2019,40000,Petrol,Manual,16.02,675000
9311,Hyundai i20,Hyundai,i20,2019,17805,Petrol,Manual,18.6,660000
9312,Maruti Ciaz,Maruti,Ciaz,2018,20000,Diesel,Manual,28.09,685000
9313,Maruti Ciaz,Maruti,Ciaz,2019,66577,Petrol,Manual,20.73,725000
9314,Maruti Ciaz,Maruti,Ciaz,2020,20000,Diesel,Manual,28.09,875000
9315,Maruti Swift Dzire,Maruti,Swift Dzire,2020,36787,Petrol,Manual,22.0,650000
9316,Maruti Swift Dzire,Maruti,Swift Dzire,2015,35000,Diesel,Manual,19.3,400000
9317,Volkswagen Polo,Volkswagen,Polo,2015,61000,Diesel,Manual,22.07,278000
9318,Volkswagen Polo,Volkswagen,Polo,2015,56000,Petrol,Manual,16.47,355000
9319,Lexus ES,Lexus,ES,2019,33000,Petrol,Automatic,22.37,4100000
9320,Honda Amaze,Honda,Amaze,2015,67000,Diesel,Manual,25.8,300000
9321,Ford Ecosport,Ford,Ecosport,2015,49217,Diesel,Manual,22.7,475000
9322,BMW X5,BMW,X5,2016,68000,Diesel,Automatic,11.7,3200000
9323,Maruti Wagon R,Maruti,Wagon R,2019,56000,CNG,Manual,26.6,365000
9324,Maruti Vitara,Maruti,Vitara,2019,80000,Diesel,Manual,24.3,815000
9325,Maruti Baleno,Maruti,Baleno,2018,32145,Petrol,Manual,21.4,565000
9326,Toyota Innova,Toyota,Innova,2019,65000,Diesel,Automatic,11.36,1430000
9327,Ford Figo,Ford,Figo,2015,57642,Diesel,Manual,20.0,250000
9328,Maruti Swift,Maruti,Swift,2019,22400,Petrol,Manual,20.4,435000
9329,Maruti Alto,Maruti,Alto,2008,124000,Petrol,Manual,19.7,85000
9330,Honda City,Honda,City,2018,51000,Petrol,Manual,17.8,670000
9331,Hyundai i20,Hyundai,i20,2019,34000,Diesel,Manual,22.54,675000
9332,Mahindra Scorpio,Mahindra,Scorpio,2014,54000,Diesel,Manual,12.05,430000
9333,Maruti Swift Dzire,Maruti,Swift Dzire,2018,39100,Petrol,Manual,20.85,470000
9334,Maruti Alto,Maruti,Alto,2022,10326,Petrol,Manual,19.7,350000
9335,Maruti Wagon R,Maruti,Wagon R,2020,93000,CNG,Manual,26.6,350000
9336,Maruti Baleno,Maruti,Baleno,2020,12500,Petrol,Manual,21.4,581000
9337,Hyundai Creta,Hyundai,Creta,2019,9161,Petrol,Automatic,13.0,1150000
9338,Hyundai Santro,Hyundai,Santro,2020,31286,CNG,Manual,30.48,500000
9339,Hyundai i10,Hyundai,i10,2015,15000,Petrol,Manual,19.81,289000
9340,Maruti Vitara,Maruti,Vitara,2019,57000,Diesel,Manual,24.3,795000
9341,Maruti Alto,Maruti,Alto,2011,35000,Petrol,Manual,19.7,100000
9342,Maruti Baleno,Maruti,Baleno,2018,49700,Diesel,Manual,27.39,550000
9343,Maruti Vitara,Maruti,Vitara,2020,29000,Diesel,Automatic,24.3,890000
9344,BMW 7,BMW,7,2014,70000,Petrol,Automatic,8.45,1900000
9345,Maruti Wagon R,Maruti,Wagon R,2020,40000,Petrol,Automatic,20.51,400000
9346,Skoda Octavia,Skoda,Octavia,2016,38000,Petrol,Automatic,14.7,890000
9347,Mahindra Scorpio,Mahindra,Scorpio,2019,60000,Diesel,Manual,16.36,1250000
9348,Honda City,Honda,City,2021,10000,Petrol,Automatic,18.0,1350000
9349,Hyundai Grand,Hyundai,Grand,2019,46000,Petrol,Manual,18.9,465000
9350,Renault Duster,Renault,Duster,2015,74000,Diesel,Manual,19.87,335000
9351,Honda Amaze,Honda,Amaze,2018,51000,Petrol,Automatic,19.0,575000
9352,Maruti Wagon R,Maruti,Wagon R,2016,85000,Petrol,Manual,21.79,325000
9353,Maruti Ciaz,Maruti,Ciaz,2017,46000,Petrol,Manual,20.73,525000
9354,Toyota Innova,Toyota,Innova,2019,56000,Diesel,Manual,13.68,1675000
9355,Maruti Wagon R,Maruti,Wagon R,2015,52000,Petrol,Manual,18.9,270000
9356,BMW 3,BMW,3,2017,33000,Diesel,Automatic,19.62,2050000
9358,Hyundai Elantra,Hyundai,Elantra,2015,90000,Petrol,Manual,16.3,575000
9359,Volkswagen Polo,Volkswagen,Polo,2017,90000,Diesel,Manual,20.14,420000
9360,Maruti Baleno,Maruti,Baleno,2021,9500,Petrol,Manual,21.01,585000
9361,Maruti Ciaz,Maruti,Ciaz,2018,69000,Diesel,Manual,28.09,650000
9362,Mercedes-AMG C,Mercedes-AMG,C,2019,24000,Petrol,Automatic,11.9,5100000
9363,BMW 3,BMW,3,2014,60000,Diesel,Automatic,16.07,950000
9365,Tata Nexon,Tata,Nexon,2020,25000,Petrol,Automatic,17.0,910000
9366,Maruti Ciaz,Maruti,Ciaz,2019,28297,Diesel,Manual,28.09,775000
9367,Hyundai i20,Hyundai,i20,2013,57000,Petrol,Manual,17.0,259000
9368,Toyota Innova,Toyota,Innova,2021,22000,Diesel,Automatic,11.36,1885000
9369,Audi A4,Audi,A4,2016,50000,Diesel,Automatic,17.11,1450000
9370,Honda City,Honda,City,2014,75000,Petrol,Manual,17.4,400000
9371,Hyundai Grand,Hyundai,Grand,2017,44004,Petrol,Manual,18.9,400000
9372,Maruti Ciaz,Maruti,Ciaz,2017,39085,Diesel,Manual,28.09,525000
9373,Toyota Fortuner,Toyota,Fortuner,2013,185000,Diesel,Manual,11.5,875000
9374,Volkswagen Vento,Volkswagen,Vento,2015,71000,Petrol,Manual,15.04,365000
9375,Hyundai i10,Hyundai,i10,2013,66000,Petrol,Manual,20.36,210000
9376,Maruti Swift,Maruti,Swift,2017,60000,Diesel,Manual,25.2,390000
9377,Maruti Swift Dzire,Maruti,Swift Dzire,2016,66251,Petrol,Manual,19.1,430000
9378,Toyota Innova,Toyota,Innova,2021,26000,Diesel,Manual,13.68,1800000
9379,Kia Seltos,Kia,Seltos,2021,4500,Petrol,Manual,16.1,1725000
9380,Honda Civic,Honda,Civic,2011,78000,Petrol,Automatic,12.9,265000
9381,Maruti Alto,Maruti,Alto,2018,27648,CNG,Manual,32.26,325000
9382,Toyota Innova,Toyota,Innova,2018,58000,Diesel,Automatic,11.36,1775000
9383,Honda WR-V,Honda,WR-V,2019,13420,Petrol,Manual,17.5,785000
9384,Toyota Innova,Toyota,Innova,2020,45000,Diesel,Automatic,11.36,1995000
9385,Mahindra Scorpio,Mahindra,Scorpio,2020,57645,Diesel,Manual,16.36,1250000
9386,Hyundai i20,Hyundai,i20,2016,64000,Diesel,Manual,22.54,425000
9387,Tata Harrier,Tata,Harrier,2021,18000,Diesel,Manual,17.0,1595000
9388,Honda Jazz,Honda,Jazz,2018,32700,Petrol,Manual,18.7,491000
9389,Hyundai Verna,Hyundai,Verna,2015,83000,Diesel,Automatic,19.08,470000
9390,Volkswagen Polo,Volkswagen,Polo,2015,69000,Petrol,Manual,16.47,440000
9391,Honda Amaze,Honda,Amaze,2015,38872,Petrol,Manual,18.6,365000
9392,Toyota Camry,Toyota,Camry,2018,86012,Petrol,Automatic,19.16,1800000
9393,Hyundai i20,Hyundai,i20,2017,52000,Petrol,Manual,18.6,470000
9394,Maruti Alto,Maruti,Alto,2012,62000,Petrol,Manual,19.7,160000
9395,Hyundai Santro,Hyundai,Santro,2011,66500,Petrol,Manual,17.92,135000
9396,Maruti Swift Dzire,Maruti,Swift Dzire,2017,44000,Petrol,Manual,19.1,450000
9397,Hyundai i20,Hyundai,i20,2020,30000,Diesel,Manual,22.54,731000
9398,Maruti Swift Dzire,Maruti,Swift Dzire,2015,77755,Diesel,Manual,23.4,375000
9399,Hyundai i20,Hyundai,i20,2018,55000,Petrol,Manual,18.6,490000
9400,Maruti Vitara,Maruti,Vitara,2021,11000,Diesel,Manual,24.3,945000
9401,Honda City,Honda,City,2016,96434,Diesel,Manual,26.0,450000
9402,BMW X4,BMW,X4,2021,9500,Diesel,Automatic,16.78,4950000
9403,Honda Civic,Honda,Civic,2012,100000,Petrol,Automatic,12.9,275000
9404,Honda Amaze,Honda,Amaze,2015,33456,Petrol,Automatic,15.5,425000
9405,Ford Ecosport,Ford,Ecosport,2015,35225,Petrol,Manual,18.88,480000
9406,Skoda Rapid,Skoda,Rapid,2017,54000,Diesel,Automatic,21.66,625000
9407,Hyundai i20,Hyundai,i20,2019,42000,Petrol,Manual,18.6,545000
9408,Tata Tiago,Tata,Tiago,2020,28000,Petrol,Automatic,23.84,475000
9409,Maruti Wagon R,Maruti,Wagon R,2015,63000,CNG,Manual,26.6,250000
9410,Hyundai Grand,Hyundai,Grand,2019,35000,CNG,Manual,18.9,430000
9411,Hyundai Creta,Hyundai,Creta,2020,40000,Diesel,Manual,21.4,1075000
9412,Hyundai Creta,Hyundai,Creta,2017,45000,Petrol,Manual,15.29,875000
9413,Maruti Celerio,Maruti,Celerio,2018,69000,CNG,Manual,31.79,375000
9414,Maruti Celerio,Maruti,Celerio,2021,35000,Petrol,Automatic,23.1,480000
9415,Ford Aspire,Ford,Aspire,2019,22597,Petrol,Automatic,16.3,675000
9416,Hyundai Grand,Hyundai,Grand,2015,70000,Diesel,Manual,24.0,310000
9417,BMW 3,BMW,3,2013,32000,Diesel,Automatic,16.07,900000
9418,Renault KWID,Renault,KWID,2021,13931,Petrol,Manual,20.71,345000
9419,Honda City,Honda,City,2018,40000,Petrol,Manual,17.8,690000
9420,Hyundai Santro,Hyundai,Santro,2010,79000,Petrol,Manual,17.92,125000
9421,Hyundai i20,Hyundai,i20,2017,33794,Petrol,Manual,18.6,525000
9422,Hyundai Verna,Hyundai,Verna,2015,51000,Petrol,Manual,17.1,690000
9423,Datsun RediGO,Datsun,RediGO,2018,36000,Petrol,Manual,22.7,235000
9424,Hyundai Verna,Hyundai,Verna,2011,55000,Petrol,Manual,13.9,235000
9425,Audi A4,Audi,A4,2015,48000,Diesel,Automatic,16.55,1175000
9426,Maruti Baleno,Maruti,Baleno,2020,35833,Petrol,Manual,21.4,565000
9427,Maruti Swift,Maruti,Swift,2015,105000,Diesel,Manual,22.9,320000
9428,Renault Duster,Renault,Duster,2015,65000,Diesel,Manual,19.01,375000
9429,Mahindra XUV500,Mahindra,XUV500,2015,69300,Diesel,Manual,16.0,575000
9430,Mahindra Scorpio,Mahindra,Scorpio,2019,35000,Diesel,Manual,15.4,1290000
9431,Maruti Alto,Maruti,Alto,2019,28239,CNG,Manual,33.44,315000
9432,Hyundai Creta,Hyundai,Creta,2019,33000,Diesel,Manual,19.67,1070000
9433,Hyundai i20,Hyundai,i20,2019,32000,Petrol,Manual,18.6,600000
9434,Maruti Wagon R,Maruti,Wagon R,2007,74000,Petrol,Manual,17.3,74000
9435,Toyota Innova,Toyota,Innova,2018,50000,Diesel,Manual,13.68,1375000
9436,Toyota Innova,Toyota,Innova,2015,50000,Diesel,Manual,12.99,840000
9437,Hyundai i10,Hyundai,i10,2016,55000,Petrol,Manual,20.36,360000
9438,Hyundai i20,Hyundai,i20,2016,80000,Diesel,Manual,21.9,300000
9439,Ford Figo,Ford,Figo,2013,50000,Petrol,Manual,15.6,199000
9440,Maruti Swift,Maruti,Swift,2018,36000,Petrol,Manual,20.4,421000
9441,Toyota Fortuner,Toyota,Fortuner,2014,140000,Diesel,Automatic,12.55,1160000
9442,Hyundai i20,Hyundai,i20,2012,47000,Petrol,Manual,17.0,235000
9443,Maruti Ignis,Maruti,Ignis,2020,30000,Petrol,Manual,20.89,570000
9444,BMW X1,BMW,X1,2020,25000,Diesel,Automatic,20.68,2500000
9445,Audi A6,Audi,A6,2018,20010,Diesel,Automatic,18.53,2800000
9446,Maruti Alto,Maruti,Alto,2015,15000,Petrol,Manual,22.74,189000
9447,Honda Amaze,Honda,Amaze,2021,9800,Petrol,Automatic,18.3,750000
9448,Mahindra XUV500,Mahindra,XUV500,2021,22360,Diesel,Automatic,15.1,1475000
9449,Maruti Wagon R,Maruti,Wagon R,2017,37499,Petrol,Manual,21.79,350000
9450,BMW 6,BMW,6,2011,65000,Petrol,Automatic,7.94,1500000
9451,Hyundai Verna,Hyundai,Verna,2014,30917,Diesel,Manual,22.32,465000
9452,Mahindra XUV500,Mahindra,XUV500,2015,91000,Diesel,Manual,16.0,550000
9453,Maruti Vitara,Maruti,Vitara,2018,50000,Diesel,Manual,24.3,700000
9454,Toyota Innova,Toyota,Innova,2015,80133,Diesel,Manual,12.99,650000
9455,Maruti Alto,Maruti,Alto,2019,50000,Petrol,Manual,23.95,298000
9456,Maruti Swift,Maruti,Swift,2012,75000,Petrol,Manual,16.1,240000
9457,Toyota Fortuner,Toyota,Fortuner,2014,51000,Diesel,Automatic,12.55,1265000
9458,Hyundai Grand,Hyundai,Grand,2016,55000,Diesel,Manual,24.0,325000
9459,Skoda Octavia,Skoda,Octavia,2019,3700,Petrol,Automatic,15.1,2200000
9460,Audi A4,Audi,A4,2019,45500,Diesel,Automatic,18.25,2800000
9461,Hyundai i10,Hyundai,i10,2015,59654,Petrol,Manual,19.81,268000
9462,Maruti Wagon R,Maruti,Wagon R,2014,49000,Petrol,Manual,20.51,231000
9463,Maruti Vitara,Maruti,Vitara,2020,42000,Diesel,Manual,24.3,765000
9464,Honda City,Honda,City,2013,72000,Petrol,Manual,17.0,320000
9465,Maruti Wagon R,Maruti,Wagon R,2014,65000,Petrol,Manual,21.79,230000
9466,Toyota Innova,Toyota,Innova,2019,65000,Diesel,Automatic,11.36,1550000
9467,Mahindra Marazzo,Mahindra,Marazzo,2021,70000,Diesel,Manual,17.3,600000
9468,Maruti Ertiga,Maruti,Ertiga,2019,50000,Petrol,Manual,19.34,750000
9469,Hyundai Verna,Hyundai,Verna,2018,25000,Diesel,Manual,23.9,725000
9470,Hyundai Venue,Hyundai,Venue,2021,12000,Petrol,Manual,18.0,1050000
9471,Ford Endeavour,Ford,Endeavour,2020,48000,Diesel,Automatic,10.91,2899000
9472,Hyundai Elantra,Hyundai,Elantra,2015,66612,Petrol,Automatic,14.5,690000
9473,Maruti Baleno,Maruti,Baleno,2018,33000,Petrol,Manual,21.4,470000
9474,Hyundai Elantra,Hyundai,Elantra,2015,67000,Petrol,Manual,16.3,554000
9475,Maruti Vitara,Maruti,Vitara,2020,10000,Diesel,Manual,24.3,825000
9476,Hyundai i20,Hyundai,i20,2014,55000,Petrol,Manual,17.0,324000
9477,Skoda Rapid,Skoda,Rapid,2019,48000,Petrol,Manual,15.0,590000
9478,Honda Amaze,Honda,Amaze,2018,52306,Petrol,Manual,17.8,465000
9479,Mahindra Thar,Mahindra,Thar,2016,49000,Diesel,Manual,16.55,590000
9480,Maruti Swift Dzire,Maruti,Swift Dzire,2019,19843,Petrol,Automatic,22.0,620000
9481,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,2011,51000,Petrol,Automatic,10.13,1350000
9482,BMW 5,BMW,5,2020,34000,Diesel,Automatic,22.48,3700000
9483,Maruti Wagon R,Maruti,Wagon R,2020,33955,CNG,Manual,33.54,425000
9484,BMW 5,BMW,5,2021,18000,Diesel,Automatic,22.48,4500000
9485,Honda Amaze,Honda,Amaze,2016,58000,Diesel,Manual,25.8,350000
9486,Toyota Camry,Toyota,Camry,2016,53000,Petrol,Automatic,12.98,1099000
9487,Mahindra XUV500,Mahindra,XUV500,2020,18000,Diesel,Automatic,16.0,1300000
9488,Maruti Ciaz,Maruti,Ciaz,2017,61000,Diesel,Manual,26.21,511000
9489,Honda Amaze,Honda,Amaze,2018,48000,Petrol,Manual,18.6,425000
9490,Audi A6,Audi,A6,2014,36000,Diesel,Automatic,17.68,1375000
9491,Honda City,Honda,City,2012,57000,Petrol,Automatic,16.8,352000
9492,Maruti Wagon R,Maruti,Wagon R,2017,27000,Petrol,Automatic,21.5,395000
9493,Hyundai Verna,Hyundai,Verna,2014,74100,Petrol,Automatic,17.1,450000
9494,BMW 5,BMW,5,2019,55000,Diesel,Automatic,22.48,3600000
9495,Hyundai Verna,Hyundai,Verna,2021,19608,Petrol,Manual,17.0,895000
9496,Volkswagen Vento,Volkswagen,Vento,2015,72600,Diesel,Manual,20.54,305000
9497,Maruti Baleno,Maruti,Baleno,2020,15000,Petrol,Automatic,21.4,700000
9498,Volkswagen Vento,Volkswagen,Vento,2016,59484,Petrol,Manual,15.04,465000
9499,Maruti Swift Dzire,Maruti,Swift Dzire,2017,57429,Petrol,Manual,19.1,450000
9500,Hyundai Creta,Hyundai,Creta,2019,110000,Diesel,Manual,19.67,1050000
9501,Hyundai Grand,Hyundai,Grand,2021,11000,Petrol,Manual,18.9,490000
9502,Maruti Ertiga,Maruti,Ertiga,2015,90000,Diesel,Manual,20.77,450000
9503,Honda City,Honda,City,2017,80484,Petrol,Automatic,18.0,650000
9504,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,2016,75000,Diesel,Automatic,14.84,1475000
9505,Maruti Swift Dzire,Maruti,Swift Dzire,2019,55000,Petrol,Automatic,21.21,590000
9506,Hyundai Grand,Hyundai,Grand,2018,54540,Petrol,Manual,18.9,425000
9507,MG Hector,MG,Hector,2021,13000,Petrol,Automatic,13.96,1725000
9508,Ford Ecosport,Ford,Ecosport,2017,80000,Diesel,Manual,22.77,450000
9509,Maruti Swift Dzire,Maruti,Swift Dzire,2018,64000,Petrol,Manual,22.0,450000
9510,Ford Ecosport,Ford,Ecosport,2015,47754,Diesel,Manual,22.7,480000
9511,Maruti Wagon R,Maruti,Wagon R,2016,86461,Petrol,Manual,20.51,290000
9512,Renault KWID,Renault,KWID,2020,40746,Petrol,Manual,25.17,300000
9513,Hyundai i20,Hyundai,i20,2019,31000,Petrol,Manual,18.6,650000
9514,Ford Figo,Ford,Figo,2015,44000,Diesel,Manual,20.0,235000
9515,Hyundai Venue,Hyundai,Venue,2021,21000,Diesel,Manual,23.7,900000
9516,Maruti Baleno,Maruti,Baleno,2020,23000,Petrol,Manual,21.01,600000
9517,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,2014,63000,Petrol,Automatic,11.74,1275000
9518,Hyundai Venue,Hyundai,Venue,2021,17000,Petrol,Manual,18.27,875000
9519,Honda City,Honda,City,2014,100000,Petrol,Manual,16.8,350000
9520,Maruti Swift,Maruti,Swift,2020,35759,Petrol,Automatic,22.0,595000
9521,Maruti Ignis,Maruti,Ignis,2019,30000,Petrol,Manual,20.89,465000
9522,Honda City,Honda,City,2019,50000,Petrol,Manual,17.4,765000
9523,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,2016,60004,Diesel,Automatic,19.27,1349000
9524,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,2013,83000,Petrol,Automatic,12.0,1070000
9525,Ford Ecosport,Ford,Ecosport,2020,19000,Diesel,Manual,23.0,950000
9526,Mahindra KUV100,Mahindra,KUV100,2020,30300,Petrol,Manual,18.15,410000
9527,Skoda Superb,Skoda,Superb,2018,80260,Petrol,Automatic,14.67,1675000
9528,Honda WR-V,Honda,WR-V,2020,10000,Petrol,Manual,17.5,849000
9529,Maruti Swift,Maruti,Swift,2016,42000,Diesel,Manual,25.2,365000
9530,Ford Ecosport,Ford,Ecosport,2016,62091,Diesel,Manual,22.7,465000
9531,Maruti Ciaz,Maruti,Ciaz,2017,90000,Diesel,Manual,26.21,500000
9532,Hyundai i10,Hyundai,i10,2014,47000,Petrol,Automatic,16.95,300000
9533,Maruti Baleno,Maruti,Baleno,2019,36000,Petrol,Automatic,21.4,600000
9534,Hyundai Creta,Hyundai,Creta,2018,40000,Diesel,Manual,21.38,775000
9535,Renault Duster,Renault,Duster,2017,56000,Diesel,Manual,20.46,440000
9536,Honda City,Honda,City,2018,25000,Petrol,Automatic,18.0,870000
9537,Toyota Camry,Toyota,Camry,2018,85000,Petrol,Automatic,19.16,1995000
9538,Maruti Dzire VXI,Maruti,Dzire VXI,2017,54500,Petrol,Manual,23.26,452000
9539,Maruti Swift,Maruti,Swift,2020,20002,Petrol,Manual,22.0,575000
9540,Honda Amaze,Honda,Amaze,2021,11000,Diesel,Automatic,23.8,900000
9541,Maruti Alto,Maruti,Alto,2015,13910,Petrol,Manual,20.92,230000
9542,Maruti Wagon R,Maruti,Wagon R,2017,79855,Petrol,Manual,20.51,347000
9543,Kia Seltos,Kia,Seltos,2022,9000,Diesel,Automatic,17.8,1525000
9544,Tata Nexon,Tata,Nexon,2020,9000,Petrol,Automatic,17.0,895000
9545,Mercedes-Benz GL-Class,Mercedes-Benz,GL-Class,2020,15000,Petrol,Automatic,11.5,6000000
9546,Ford Ecosport,Ford,Ecosport,2019,15800,Petrol,Manual,17.0,785000
9547,Maruti Alto,Maruti,Alto,2013,22500,Petrol,Manual,19.7,120000
9548,Hyundai Creta,Hyundai,Creta,2018,63000,Diesel,Manual,21.38,750000
9549,Maruti Alto,Maruti,Alto,2008,20000,Petrol,Manual,19.7,85000
9550,Maruti Swift,Maruti,Swift,2020,16000,Petrol,Manual,22.0,525000
9551,Skoda Rapid,Skoda,Rapid,2017,32000,Diesel,Manual,21.14,450000
9552,Maruti Ciaz,Maruti,Ciaz,2019,64000,Diesel,Manual,28.09,710000
9553,Honda Amaze,Honda,Amaze,2017,40000,Petrol,Manual,18.0,425000
9554,Kia Seltos,Kia,Seltos,2022,8000,Diesel,Manual,20.8,1450000
9555,Maruti Swift,Maruti,Swift,2015,58000,Diesel,Manual,22.9,360000
9556,Maruti Swift Dzire,Maruti,Swift Dzire,2016,38000,Petrol,Manual,17.5,435000
9557,Maruti Swift,Maruti,Swift,2017,50168,Diesel,Manual,25.2,450000
9558,Renault Duster,Renault,Duster,2015,66733,Diesel,Manual,19.01,409000
9559,Hyundai Grand,Hyundai,Grand,2018,6600,Petrol,Manual,18.9,440000
9560,BMW 5,BMW,5,2020,55000,Diesel,Automatic,22.48,3990000
9561,Hyundai Verna,Hyundai,Verna,2019,28000,Diesel,Manual,23.9,825000
9562,Mahindra XUV500,Mahindra,XUV500,2016,58232,Diesel,Manual,15.1,625000
9563,Maruti Celerio,Maruti,Celerio,2020,15161,Petrol,Manual,21.63,485000
9564,Hyundai Grand,Hyundai,Grand,2016,56000,Diesel,Manual,24.0,325000
9565,Maruti Eeco,Maruti,Eeco,2018,29000,CNG,Manual,15.1,295000
9566,Maruti Swift,Maruti,Swift,2015,73536,Diesel,Manual,22.9,353000
9567,Ford Ecosport,Ford,Ecosport,2015,47000,Diesel,Manual,22.7,460000
9568,Mahindra Scorpio,Mahindra,Scorpio,2017,60000,Diesel,Manual,15.4,925000
9569,Renault Duster,Renault,Duster,2015,51235,Diesel,Manual,19.01,415000
9570,Hyundai Grand,Hyundai,Grand,2019,37500,Petrol,Manual,25.0,485000
9571,Honda City,Honda,City,2016,59000,Diesel,Manual,25.1,550000
9572,Volkswagen Vento,Volkswagen,Vento,2017,51000,Diesel,Automatic,22.15,585000
9573,Volkswagen Polo,Volkswagen,Polo,2017,75000,Petrol,Automatic,17.21,525000
9574,Mercedes-Benz GL-Class,Mercedes-Benz,GL-Class,2018,35000,Diesel,Automatic,11.3,4300000
9575,BMW 6,BMW,6,2021,2300,Diesel,Automatic,17.09,5899000
9576,Hyundai i20,Hyundai,i20,2020,41000,Petrol,Manual,18.6,579000
9577,Hyundai Santro,Hyundai,Santro,2014,40000,Petrol,Manual,17.92,250000
9578,Honda City,Honda,City,2022,4600,Petrol,Manual,17.8,1175000
9579,Skoda Superb,Skoda,Superb,2012,42000,Petrol,Manual,13.1,400000
9580,Maruti Ertiga,Maruti,Ertiga,2015,68000,Petrol,Manual,16.02,495000
9581,Honda Civic,Honda,Civic,2011,62380,Petrol,Manual,13.5,245000
9582,Hyundai Grand,Hyundai,Grand,2016,25000,Petrol,Manual,18.9,500000
9583,BMW 3,BMW,3,2017,49000,Diesel,Automatic,18.88,1890000
9584,Maruti Swift,Maruti,Swift,2008,84800,Petrol,Manual,16.1,185000
9585,Mahindra Scorpio,Mahindra,Scorpio,2018,30000,Diesel,Manual,15.4,1000000
9586,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,2015,38000,Diesel,Automatic,14.84,1200000
9587,Renault Duster,Renault,Duster,2018,64000,Diesel,Manual,19.87,680000
9588,Jeep Compass,Jeep,Compass,2021,28000,Petrol,Manual,16.0,1450000
9589,Honda Amaze,Honda,Amaze,2019,32000,Petrol,Manual,17.8,495000
9590,Volkswagen Polo,Volkswagen,Polo,2019,35000,Petrol,Automatic,17.21,735000
9591,Audi Q7,Audi,Q7,2019,71000,Diesel,Automatic,12.07,4700000
9592,Honda Amaze,Honda,Amaze,2017,42000,Petrol,Manual,18.0,390000
9593,Maruti Baleno,Maruti,Baleno,2019,70000,Petrol,Manual,21.4,500000
9595,Ford Ecosport,Ford,Ecosport,2016,81360,Diesel,Manual,22.7,451000
9596,Honda WR-V,Honda,WR-V,2020,33000,Diesel,Manual,25.5,840000
9597,Maruti Dzire VXI,Maruti,Dzire VXI,2020,28000,Petrol,Manual,23.26,625000
9598,Maruti Swift Dzire,Maruti,Swift Dzire,2013,62000,Petrol,Manual,17.5,250000
9599,Hyundai i20,Hyundai,i20,2014,42000,Diesel,Manual,21.9,275000
9600,Maruti Wagon R,Maruti,Wagon R,2019,33200,CNG,Manual,26.2,350000
9601,Mahindra XUV500,Mahindra,XUV500,2021,25000,Diesel,Automatic,15.1,1800000
9602,Maruti Baleno,Maruti,Baleno,2017,30000,Petrol,Manual,21.4,520000
9603,Maruti Vitara,Maruti,Vitara,2020,52000,Diesel,Manual,24.3,745000
9604,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,2014,66000,Diesel,Manual,15.8,899000
9605,Maruti Vitara,Maruti,Vitara,2019,68100,Diesel,Manual,24.3,675000
9606,Maruti Swift Dzire,Maruti,Swift Dzire,2013,62000,Diesel,Manual,19.3,265000
