,car_name,brand,model,vehicle_age,km_driven,fuel_type,transmission_type,mileage,selling_price
11770,Tata Nexon,Tata,Nexon,2,15000,Petrol,Automatic,17,850000
11771,Toyota Innova,Toyota,Innova,8,95000,Diesel,Manual,12.8,685000
11772,Toyota Fortuner,Toyota,Fortuner,8,82000,Diesel,Automatic,12.55,1249000
11774,Maruti Swift Dzire,Maruti,Swift Dzire,6,75251,Diesel,Manual,23.4,490000
11775,Maruti Eeco,Maruti,Eeco,3,35000,CNG,Manual,21.94,380000
11776,Mahindra Thar,Mahindra,Thar,9,18053,Diesel,Manual,16.55,436000
11777,Hyundai i20,Hyundai,i20,6,60000,Diesel,Manual,22.54,422000
11778,Maruti Wagon R,Maruti,Wagon R,3,3944,Petrol,Automatic,20.51,485000
11780,Mahindra XUV500,Mahindra,XUV500,6,68000,Diesel,Manual,16,950000
11781,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,8,29000,Petrol,Automatic,14.74,1250000
11782,Honda City,Honda,City,5,61225,Diesel,Manual,26,590000
11783,Mercedes-Benz GLS,Mercedes-Benz,GLS,3,28000,Petrol,Automatic,8.9,6950000
11784,Hyundai Grand,Hyundai,Grand,7,54000,Diesel,Manual,24,345000
11785,BMW 3,BMW,3,8,83000,Diesel,Automatic,18.88,1155000
11786,Maruti Swift Dzire,Maruti,Swift Dzire,6,40000,Petrol,Manual,20.85,500000
11787,Maruti Wagon R,Maruti,Wagon R,7,42290,Petrol,Manual,20.51,310000
11788,Honda Amaze,Honda,Amaze,4,45000,Petrol,Automatic,15.5,525000
11789,Maruti Swift,Maruti,Swift,7,56000,Petrol,Manual,16.1,401000
11790,Honda City,Honda,City,5,48000,Diesel,Manual,26,599000
11791,Hyundai i20,Hyundai,i20,6,42101,Petrol,Manual,18.6,480000
11792,Skoda Rapid,Skoda,Rapid,5,675000,Diesel,Automatic,21.66,675000
11794,Toyota Innova,Toyota,Innova,4,53400,Petrol,Manual,11.25,1427000
11795,Hyundai Grand,Hyundai,Grand,7,55000,Diesel,Manual,24,375000
11796,Hyundai Verna,Hyundai,Verna,3,40000,Petrol,Automatic,17,1075000
11799,Toyota Glanza,Toyota,Glanza,2,10000,Petrol,Manual,21.01,835000
11800,Honda City,Honda,City,4,48000,Petrol,Manual,17.8,890000
11802,BMW X1,BMW,X1,3,80000,Diesel,Automatic,20.68,2000000
11803,Kia Carnival,Kia,Carnival,1,3000,Diesel,Automatic,14.11,3000000
11804,Hyundai i20,Hyundai,i20,6,68237,Petrol,Manual,18.6,490000
11805,Maruti Alto,Maruti,Alto,3,57199,Petrol,Manual,23.95,378000
11806,Maruti Baleno,Maruti,Baleno,4,33000,Petrol,Automatic,19.56,690000
11807,Maruti Swift,Maruti,Swift,2,6500,Petrol,Manual,21.21,480000
11808,BMW 3,BMW,3,4,26000,Diesel,Automatic,19.62,2500000
11809,Hyundai i20,Hyundai,i20,4,100000,Petrol,Manual,18.6,580000
11810,Maruti Baleno,Maruti,Baleno,5,58354,Diesel,Manual,27.39,550000
11811,Audi A4,Audi,A4,8,43000,Diesel,Automatic,16.55,1350000
11812,Maruti Vitara,Maruti,Vitara,4,68200,Diesel,Manual,24.3,750000
11813,Hyundai Grand,Hyundai,Grand,7,56000,Diesel,Manual,24,325000
11814,Honda Amaze,Honda,Amaze,6,36000,Petrol,Manual,18,395000
11815,Toyota Fortuner,Toyota,Fortuner,9,100000,Diesel,Automatic,12.55,1175000
11816,Porsche Cayenne,Porsche,Cayenne,12,126000,Petrol,Automatic,8.5,2000000
11817,BMW 3,BMW,3,3,28000,Diesel,Automatic,21.76,3600000
11818,Toyota Innova,Toyota,Innova,7,52000,Diesel,Manual,12.99,925000
11819,Maruti Wagon R,Maruti,Wagon R,2,19022,CNG,Manual,33.54,470000
11820,Maruti Wagon R,Maruti,Wagon R,14,90000,LPG,Manual,17.3,90000
11821,Maruti Wagon R,Maruti,Wagon R,12,60000,Petrol,Manual,21.79,150000
11822,Honda Civic,Honda,Civic,12,62000,Petrol,Manual,13.5,235000
11823,Maruti Eeco,Maruti,Eeco,5,51000,CNG,Manual,15.1,291000
11824,Maruti Wagon R,Maruti,Wagon R,6,48000,Petrol,Automatic,20.51,380000
11825,Toyota Innova,Toyota,Innova,8,81000,Diesel,Manual,12.99,645000
11826,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,1,10000,Diesel,Automatic,12.6,4000000
11827,Renault Duster,Renault,Duster,6,60000,Diesel,Manual,19.87,500000
11829,Maruti Ciaz,Maruti,Ciaz,6,62000,Diesel,Manual,28.09,537000
11831,Ford Ecosport,Ford,Ecosport,7,104643,Diesel,Manual,22.7,438000
11832,Tata Tigor,Tata,Tigor,3,30000,Petrol,Manual,20.3,495000
11833,Maruti Wagon R,Maruti,Wagon R,2,8873,Petrol,Automatic,21.5,540000
11834,Mahindra XUV500,Mahindra,XUV500,3,17000,Diesel,Automatic,16,1290000
11835,Hyundai i20,Hyundai,i20,8,48000,Diesel,Manual,21.9,349000
11836,Mahindra Bolero,Mahindra,Bolero,4,32000,Diesel,Manual,15.96,685000
11837,Skoda Superb,Skoda,Superb,9,62000,Petrol,Automatic,13.7,585000
11838,Renault Duster,Renault,Duster,8,65000,Diesel,Manual,19.01,390000
11839,Maruti Ertiga,Maruti,Ertiga,8,57001,Diesel,Manual,20.77,449000
11840,Toyota Innova,Toyota,Innova,6,25000,Diesel,Manual,12.99,300000
11841,Honda City,Honda,City,6,41000,Petrol,Manual,17,650000
11842,Volkswagen Polo,Volkswagen,Polo,7,28492,Petrol,Manual,16.47,400000
11843,Honda City,Honda,City,5,78000,Petrol,Automatic,18,815000
11844,Hyundai Creta,Hyundai,Creta,4,34500,Diesel,Automatic,17.6,1155000
11845,Honda WR-V,Honda,WR-V,4,34000,Petrol,Manual,17.5,750000
11846,Hyundai i20,Hyundai,i20,4,80000,Diesel,Manual,22.54,625000
11847,Hyundai i10,Hyundai,i10,13,75000,Petrol,Manual,19.81,145000
11848,Maruti Swift,Maruti,Swift,7,112795,Diesel,Manual,25.2,334000
11850,Maruti Swift,Maruti,Swift,5,47000,Petrol,Manual,20.4,440000
11851,BMW 3,BMW,3,6,45000,Diesel,Automatic,22.69,1890000
11852,Hyundai i20,Hyundai,i20,8,58000,Diesel,Manual,21.9,295000
11853,Maruti Wagon R,Maruti,Wagon R,8,58000,Petrol,Manual,20.51,320000
11854,Skoda Octavia,Skoda,Octavia,8,76000,Petrol,Automatic,14.7,780000
11855,Maruti Vitara,Maruti,Vitara,4,52000,Diesel,Manual,24.3,710000
11856,Hyundai Verna,Hyundai,Verna,7,71000,Diesel,Manual,22.32,495000
11857,Ford Ecosport,Ford,Ecosport,2,18000,Petrol,Manual,15.9,990000
11859,Hyundai Creta,Hyundai,Creta,5,36000,Petrol,Manual,13,890000
11860,Maruti Ciaz,Maruti,Ciaz,5,72000,Diesel,Manual,28.09,595000
11861,Honda Amaze,Honda,Amaze,6,66000,Diesel,Manual,25.8,388000
11862,Hyundai i10,Hyundai,i10,12,92000,Petrol,Manual,20.36,160000
11865,BMW 3,BMW,3,8,83000,Diesel,Automatic,18.88,1170000
11866,Hyundai i20,Hyundai,i20,4,28810,Petrol,Manual,18.6,650000
11867,Hyundai Creta,Hyundai,Creta,5,33000,Petrol,Manual,15.8,900000
11868,Hyundai Grand,Hyundai,Grand,4,42000,Petrol,Automatic,18.9,495000
11869,Honda City,Honda,City,11,80000,Petrol,Manual,17,280000
11870,Maruti Swift Dzire,Maruti,Swift Dzire,9,80000,Diesel,Manual,19.3,300000
11871,Maruti Swift Dzire,Maruti,Swift Dzire,12,58000,Petrol,Manual,17.5,220000
11872,Audi Q7,Audi,Q7,1,4000,Diesel,Automatic,14.75,6800000
11873,Maruti Swift,Maruti,Swift,7,29052,Petrol,Manual,22,385000
11874,Maruti Baleno,Maruti,Baleno,4,38000,Petrol,Manual,21.4,615000
11875,Volkswagen Polo,Volkswagen,Polo,5,62000,Diesel,Manual,20.14,390000
11876,Hyundai Grand,Hyundai,Grand,4,25000,Petrol,Manual,18.9,495000
11877,Maruti Ciaz,Maruti,Ciaz,2,9000,Diesel,Manual,26.32,925000
11878,Hyundai Verna,Hyundai,Verna,6,80000,Diesel,Automatic,19.08,650000
11879,Ford Ecosport,Ford,Ecosport,6,58000,Diesel,Manual,22.7,525000
11880,Honda Jazz,Honda,Jazz,5,26000,Petrol,Manual,18.7,500000
11881,Honda City,Honda,City,9,47000,Petrol,Manual,17,420000
11882,Maruti Wagon R,Maruti,Wagon R,10,41000,Petrol,Manual,20.51,210000
11884,Maruti Wagon R,Maruti,Wagon R,7,58000,Petrol,Manual,20.51,300000
11885,Maruti Swift,Maruti,Swift,10,30000,Petrol,Manual,16.1,410000
11886,Maruti Swift Dzire,Maruti,Swift Dzire,9,87800,Diesel,Manual,19.3,290000
11887,Mahindra Scorpio,Mahindra,Scorpio,2,41000,Diesel,Manual,16.36,1175000
11888,Honda City,Honda,City,7,53000,Petrol,Manual,17.8,625000
11889,Mahindra Scorpio,Mahindra,Scorpio,8,66000,Diesel,Manual,12.05,500000
11890,Ford Ecosport,Ford,Ecosport,2,40000,Diesel,Manual,23,1100000
11892,Ford Aspire,Ford,Aspire,6,41000,Diesel,Manual,25.83,490000
11893,Mahindra XUV500,Mahindra,XUV500,4,18000,Diesel,Automatic,16,1175000
11894,Maruti Swift,Maruti,Swift,2,7200,Petrol,Automatic,21.21,635000
11895,Hyundai i20,Hyundai,i20,11,57000,Petrol,Manual,18.5,225000
11897,Mahindra XUV500,Mahindra,XUV500,6,63000,Diesel,Manual,15.1,810000
11898,Hyundai Grand,Hyundai,Grand,7,28000,Petrol,Manual,18.9,365000
11899,Maruti Baleno,Maruti,Baleno,5,31600,Petrol,Manual,21.4,532000
11900,Tata Nexon,Tata,Nexon,4,90000,Diesel,Manual,21.5,650000
11902,Maruti Vitara,Maruti,Vitara,4,45000,Diesel,Manual,24.3,835000
11903,Ford Endeavour,Ford,Endeavour,5,64000,Diesel,Manual,13.5,2090000
11905,Renault KWID,Renault,KWID,4,30254,Petrol,Manual,25.17,265000
11906,Mercedes-Benz GL-Class,Mercedes-Benz,GL-Class,2,4000,Petrol,Automatic,11.5,4800000
11908,Maruti Ertiga,Maruti,Ertiga,4,50000,Diesel,Manual,24.52,710000
11909,Toyota Camry,Toyota,Camry,5,86000,Petrol,Automatic,19.16,1995000
11910,Toyota Fortuner,Toyota,Fortuner,7,80002,Diesel,Automatic,11.5,1475000
11911,Hyundai Verna,Hyundai,Verna,8,52000,Diesel,Automatic,21.3,445000
11912,Honda City,Honda,City,6,54000,Petrol,Manual,17.8,610000
11913,Maruti Ciaz,Maruti,Ciaz,5,43000,Diesel,Manual,26.21,599000
11914,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,9,55000,Diesel,Automatic,11.5,1275000
11915,Honda City,Honda,City,2,25000,Petrol,Automatic,18,1207000
11916,Honda City,Honda,City,5,26000,Petrol,Automatic,18,835000
11918,Maruti Wagon R,Maruti,Wagon R,14,90000,LPG,Manual,17.3,80000
11920,Hyundai i20,Hyundai,i20,7,110000,Petrol,Manual,18.6,400000
11921,Honda City,Honda,City,10,65962,Petrol,Manual,16.8,301000
11922,Honda City,Honda,City,5,88000,Petrol,Manual,17.4,680000
11923,Hyundai Verna,Hyundai,Verna,9,64100,Diesel,Manual,22.32,350000
11924,Maruti Swift,Maruti,Swift,7,80000,Diesel,Manual,28.4,425000
11925,Renault Duster,Renault,Duster,8,70000,Diesel,Manual,20.45,420000
11926,Maruti Ciaz,Maruti,Ciaz,6,49000,Diesel,Manual,28.09,549000
11927,Maruti Swift Dzire,Maruti,Swift Dzire,9,65000,Petrol,Manual,19.1,335000
11928,Hyundai i20,Hyundai,i20,9,100000,Diesel,Manual,23,300000
11929,Hyundai Creta,Hyundai,Creta,3,10000,Diesel,Manual,22.1,1050000
11930,Maruti Swift,Maruti,Swift,2,20000,Diesel,Manual,28.4,675000
11931,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,7,6800,Diesel,Automatic,14.84,1490000
11932,Hyundai i20,Hyundai,i20,10,60000,Petrol,Manual,17,265000
11933,Honda Civic,Honda,Civic,15,120000,Petrol,Automatic,12.9,150000
11936,Toyota Innova,Toyota,Innova,7,98000,Diesel,Manual,12.8,750000
11938,Maruti Baleno,Maruti,Baleno,5,60000,Petrol,Automatic,21.4,635000
11939,BMW 5,BMW,5,4,36000,Petrol,Automatic,14.04,3100000
11940,Honda Amaze,Honda,Amaze,5,40000,Petrol,Automatic,15.5,474000
11941,Hyundai Venue,Hyundai,Venue,2,31000,Diesel,Manual,23.7,1090000
11942,Maruti Ertiga,Maruti,Ertiga,7,19000,Petrol,Manual,16.02,524000
11943,Maruti Celerio,Maruti,Celerio,4,40000,CNG,Manual,31.79,475000
11945,Toyota Innova,Toyota,Innova,8,66758,Diesel,Manual,12.8,750000
11946,Hyundai Verna,Hyundai,Verna,4,43000,Petrol,Manual,17,880000
11947,Maruti Celerio,Maruti,Celerio,5,2000,Petrol,Automatic,23.1,466000
11948,Hyundai i20,Hyundai,i20,6,52900,Diesel,Manual,23,530000
11950,Hyundai i20,Hyundai,i20,4,40000,Petrol,Manual,18.6,450000
11951,Ford Ecosport,Ford,Ecosport,4,26100,Diesel,Manual,23,700000
11952,Honda Amaze,Honda,Amaze,8,58000,Diesel,Manual,25.8,325000
11953,Hyundai Tucson,Hyundai,Tucson,4,62450,Diesel,Automatic,16.38,1649000
11954,Maruti Vitara,Maruti,Vitara,3,34000,Diesel,Manual,24.3,795000
11955,Maruti Ertiga,Maruti,Ertiga,4,40000,Petrol,Manual,16.02,675000
11956,Hyundai i20,Hyundai,i20,4,17805,Petrol,Manual,18.6,660000
11957,Maruti Ciaz,Maruti,Ciaz,5,20000,Diesel,Manual,28.09,685000
11959,Maruti Ciaz,Maruti,Ciaz,4,66577,Petrol,Manual,20.73,725000
11961,Maruti Ciaz,Maruti,Ciaz,3,20000,Diesel,Manual,28.09,875000
11962,Maruti Swift Dzire,Maruti,Swift Dzire,3,36787,Petrol,Manual,22,650000
11963,Maruti Swift Dzire,Maruti,Swift Dzire,8,35000,Diesel,Manual,19.3,400000
11964,Volkswagen Polo,Volkswagen,Polo,8,61000,Diesel,Manual,22.07,278000
11965,Volkswagen Polo,Volkswagen,Polo,8,56000,Petrol,Manual,16.47,355000
11966,Lexus ES,Lexus,ES,4,33000,Petrol,Automatic,22.37,4100000
11967,Honda Amaze,Honda,Amaze,8,67000,Diesel,Manual,25.8,300000
11968,Ford Ecosport,Ford,Ecosport,8,49217,Diesel,Manual,22.7,475000
11969,BMW X5,BMW,X5,7,68000,Diesel,Automatic,11.7,3200000
11970,Maruti Wagon R,Maruti,Wagon R,4,56000,CNG,Manual,26.6,365000
11971,Maruti Vitara,Maruti,Vitara,4,80000,Diesel,Manual,24.3,815000
11972,Maruti Baleno,Maruti,Baleno,5,32145,Petrol,Manual,21.4,565000
11973,Toyota Innova,Toyota,Innova,4,65000,Diesel,Automatic,11.36,1430000
11976,Ford Figo,Ford,Figo,8,57642,Diesel,Manual,20,250000
11978,Maruti Swift,Maruti,Swift,4,22400,Petrol,Manual,20.4,435000
11979,Maruti Alto,Maruti,Alto,15,124000,Petrol,Manual,19.7,85000
11983,Honda City,Honda,City,5,51000,Petrol,Manual,17.8,670000
11984,Hyundai i20,Hyundai,i20,4,34000,Diesel,Manual,22.54,675000
11985,Mahindra Scorpio,Mahindra,Scorpio,9,54000,Diesel,Manual,12.05,430000
11987,Maruti Swift Dzire,Maruti,Swift Dzire,5,39100,Petrol,Manual,20.85,470000
11988,Maruti Alto,Maruti,Alto,1,10326,Petrol,Manual,19.7,350000
11989,Maruti Wagon R,Maruti,Wagon R,3,93000,CNG,Manual,26.6,350000
11990,Maruti Baleno,Maruti,Baleno,3,12500,Petrol,Manual,21.4,581000
11992,Hyundai Creta,Hyundai,Creta,4,9161,Petrol,Automatic,13,1150000
11994,Hyundai Santro,Hyundai,Santro,3,31286,CNG,Manual,30.48,500000
11995,Hyundai i10,Hyundai,i10,8,15000,Petrol,Manual,19.81,289000
11996,Maruti Vitara,Maruti,Vitara,4,57000,Diesel,Manual,24.3,795000
11997,Maruti Alto,Maruti,Alto,12,35000,Petrol,Manual,19.7,100000
11998,Maruti Baleno,Maruti,Baleno,5,49700,Diesel,Manual,27.39,550000
11999,Maruti Vitara,Maruti,Vitara,3,29000,Diesel,Automatic,24.3,890000
12000,BMW 7,BMW,7,9,70000,Petrol,Automatic,8.45,1900000
12001,Maruti Wagon R,Maruti,Wagon R,3,40000,Petrol,Automatic,20.51,400000
12003,Skoda Octavia,Skoda,Octavia,7,38000,Petrol,Automatic,14.7,890000
12004,Mahindra Scorpio,Mahindra,Scorpio,4,60000,Diesel,Manual,16.36,1250000
12005,Honda City,Honda,City,2,10000,Petrol,Automatic,18,1350000
12006,Hyundai Grand,Hyundai,Grand,4,46000,Petrol,Manual,18.9,465000
12007,Renault Duster,Renault,Duster,8,74000,Diesel,Manual,19.87,335000
12008,Honda Amaze,Honda,Amaze,5,51000,Petrol,Automatic,19,575000
12009,Maruti Wagon R,Maruti,Wagon R,7,85000,Petrol,Manual,21.79,325000
12010,Maruti Ciaz,Maruti,Ciaz,6,46000,Petrol,Manual,20.73,525000
12012,Toyota Innova,Toyota,Innova,4,56000,Diesel,Manual,13.68,1675000
12013,Maruti Wagon R,Maruti,Wagon R,8,52000,Petrol,Manual,18.9,270000
12014,BMW 3,BMW,3,6,33000,Diesel,Automatic,19.62,2050000
12015,BMW X5,BMW,X5,2,7000,Diesel,Automatic,13.38,7985000
12016,Hyundai Elantra,Hyundai,Elantra,8,90000,Petrol,Manual,16.3,575000
12017,Volkswagen Polo,Volkswagen,Polo,6,90000,Diesel,Manual,20.14,420000
12019,Maruti Baleno,Maruti,Baleno,2,9500,Petrol,Manual,21.01,585000
12020,Maruti Ciaz,Maruti,Ciaz,5,69000,Diesel,Manual,28.09,650000
12021,Mercedes-AMG C,Mercedes-AMG,C,4,24000,Petrol,Automatic,11.9,5100000
12022,BMW 3,BMW,3,9,60000,Diesel,Automatic,16.07,950000
12023,Porsche Cayenne,Porsche,Cayenne,4,24000,Petrol,Automatic,12.5,11100000
12025,Tata Nexon,Tata,Nexon,3,25000,Petrol,Automatic,17,910000
12027,Maruti Ciaz,Maruti,Ciaz,4,28297,Diesel,Manual,28.09,775000
12028,Hyundai i20,Hyundai,i20,10,57000,Petrol,Manual,17,259000
12029,Toyota Innova,Toyota,Innova,2,22000,Diesel,Automatic,11.36,1885000
12030,Audi A4,Audi,A4,7,50000,Diesel,Automatic,17.11,1450000
12031,Honda City,Honda,City,9,75000,Petrol,Manual,17.4,400000
12032,Hyundai Grand,Hyundai,Grand,6,44004,Petrol,Manual,18.9,400000
12033,Maruti Ciaz,Maruti,Ciaz,6,39085,Diesel,Manual,28.09,525000
12034,Toyota Fortuner,Toyota,Fortuner,10,185000,Diesel,Manual,11.5,875000
12035,Volkswagen Vento,Volkswagen,Vento,8,71000,Petrol,Manual,15.04,365000
12037,Hyundai i10,Hyundai,i10,10,66000,Petrol,Manual,20.36,210000
12038,Maruti Swift,Maruti,Swift,6,60000,Diesel,Manual,25.2,390000
12039,Maruti Swift Dzire,Maruti,Swift Dzire,7,66251,Petrol,Manual,19.1,430000
12040,Toyota Innova,Toyota,Innova,2,26000,Diesel,Manual,13.68,1800000
12041,Kia Seltos,Kia,Seltos,2,4500,Petrol,Manual,16.1,1725000
12042,Honda Civic,Honda,Civic,12,78000,Petrol,Automatic,12.9,265000
12043,Maruti Alto,Maruti,Alto,5,27648,CNG,Manual,32.26,325000
12044,Toyota Innova,Toyota,Innova,5,58000,Diesel,Automatic,11.36,1775000
12045,Honda WR-V,Honda,WR-V,4,13420,Petrol,Manual,17.5,785000
12046,Toyota Innova,Toyota,Innova,3,45000,Diesel,Automatic,11.36,1995000
12047,Mahindra Scorpio,Mahindra,Scorpio,3,57645,Diesel,Manual,16.36,1250000
12048,Hyundai i20,Hyundai,i20,7,64000,Diesel,Manual,22.54,425000
12049,Tata Harrier,Tata,Harrier,2,18000,Diesel,Manual,17,1595000
12050,Honda Jazz,Honda,Jazz,5,32700,Petrol,Manual,18.7,491000
12053,Hyundai Verna,Hyundai,Verna,8,83000,Diesel,Automatic,19.08,470000
12054,Volkswagen Polo,Volkswagen,Polo,8,69000,Petrol,Manual,16.47,440000
12055,Honda Amaze,Honda,Amaze,8,38872,Petrol,Manual,18.6,365000
12056,Toyota Camry,Toyota,Camry,5,86012,Petrol,Automatic,19.16,1800000
12057,Hyundai i20,Hyundai,i20,6,52000,Petrol,Manual,18.6,470000
12058,Maruti Alto,Maruti,Alto,11,62000,Petrol,Manual,19.7,160000
12062,Hyundai Santro,Hyundai,Santro,12,66500,Petrol,Manual,17.92,135000
12064,Maruti Swift Dzire,Maruti,Swift Dzire,6,44000,Petrol,Manual,19.1,450000
12066,Hyundai i20,Hyundai,i20,3,30000,Diesel,Manual,22.54,731000
12067,Maruti Swift Dzire,Maruti,Swift Dzire,8,77755,Diesel,Manual,23.4,375000
12068,Hyundai i20,Hyundai,i20,5,55000,Petrol,Manual,18.6,490000
12069,Maruti Vitara,Maruti,Vitara,2,11000,Diesel,Manual,24.3,945000
12070,Honda City,Honda,City,7,96434,Diesel,Manual,26,450000
12071,BMW X4,BMW,X4,2,9500,Diesel,Automatic,16.78,4950000
12072,Honda Civic,Honda,Civic,11,100000,Petrol,Automatic,12.9,275000
12073,Honda Amaze,Honda,Amaze,8,33456,Petrol,Automatic,15.5,425000
12075,Ford Ecosport,Ford,Ecosport,8,35225,Petrol,Manual,18.88,480000
12076,Skoda Rapid,Skoda,Rapid,6,54000,Diesel,Automatic,21.66,625000
12079,Hyundai i20,Hyundai,i20,4,42000,Petrol,Manual,18.6,545000
12080,Tata Tiago,Tata,Tiago,3,28000,Petrol,Automatic,23.84,475000
12081,Maruti Wagon R,Maruti,Wagon R,8,63000,CNG,Manual,26.6,250000
12082,Hyundai Grand,Hyundai,Grand,4,35000,CNG,Manual,18.9,430000
12083,Hyundai Creta,Hyundai,Creta,3,40000,Diesel,Manual,21.4,1075000
12084,Hyundai Creta,Hyundai,Creta,6,45000,Petrol,Manual,15.29,875000
12085,Maruti Celerio,Maruti,Celerio,5,69000,CNG,Manual,31.79,375000
12087,Maruti Celerio,Maruti,Celerio,2,35000,Petrol,Automatic,23.1,480000
12088,Ford Aspire,Ford,Aspire,4,22597,Petrol,Automatic,16.3,675000
12090,Hyundai Grand,Hyundai,Grand,8,70000,Diesel,Manual,24,310000
12091,BMW 3,BMW,3,10,32000,Diesel,Automatic,16.07,900000
12092,Renault KWID,Renault,KWID,2,13931,Petrol,Manual,20.71,345000
12093,Honda City,Honda,City,5,40000,Petrol,Manual,17.8,690000
12094,Hyundai Santro,Hyundai,Santro,13,79000,Petrol,Manual,17.92,125000
12095,Hyundai i20,Hyundai,i20,6,33794,Petrol,Manual,18.6,525000
12096,Hyundai Verna,Hyundai,Verna,8,51000,Petrol,Manual,17.1,690000
12097,Datsun RediGO,Datsun,RediGO,5,36000,Petrol,Manual,22.7,235000
12098,Hyundai Verna,Hyundai,Verna,12,55000,Petrol,Manual,13.9,235000
12099,Audi A4,Audi,A4,8,48000,Diesel,Automatic,16.55,1175000
12100,Maruti Baleno,Maruti,Baleno,3,35833,Petrol,Manual,21.4,565000
12103,Maruti Swift,Maruti,Swift,8,105000,Diesel,Manual,22.9,320000
12104,Renault Duster,Renault,Duster,8,65000,Diesel,Manual,19.01,375000
12105,Mahindra XUV500,Mahindra,XUV500,8,69300,Diesel,Manual,16,575000
12106,Mahindra Scorpio,Mahindra,Scorpio,4,35000,Diesel,Manual,15.4,1290000
12107,Maruti Alto,Maruti,Alto,4,28239,CNG,Manual,33.44,315000
12108,Hyundai Creta,Hyundai,Creta,4,33000,Diesel,Manual,19.67,1070000
12109,Hyundai i20,Hyundai,i20,4,32000,Petrol,Manual,18.6,600000
12110,Maruti Wagon R,Maruti,Wagon R,16,74000,Petrol,Manual,17.3,74000
12111,Toyota Innova,Toyota,Innova,5,50000,Diesel,Manual,13.68,1375000
12112,Toyota Innova,Toyota,Innova,8,50000,Diesel,Manual,12.99,840000
12113,Hyundai i10,Hyundai,i10,7,55000,Petrol,Manual,20.36,360000
12114,Hyundai i20,Hyundai,i20,7,80000,Diesel,Manual,21.9,300000
12115,Ford Figo,Ford,Figo,10,50000,Petrol,Manual,15.6,199000
12117,Maruti Swift,Maruti,Swift,5,36000,Petrol,Manual,20.4,421000
12118,Toyota Fortuner,Toyota,Fortuner,9,140000,Diesel,Automatic,12.55,1160000
12119,Hyundai i20,Hyundai,i20,11,47000,Petrol,Manual,17,235000
12120,Maruti Ignis,Maruti,Ignis,3,30000,Petrol,Manual,20.89,570000
12121,BMW X1,BMW,X1,3,25000,Diesel,Automatic,20.68,2500000
12123,Audi A6,Audi,A6,5,20010,Diesel,Automatic,18.53,2800000
12124,Maruti Alto,Maruti,Alto,8,15000,Petrol,Manual,22.74,189000
12128,Honda Amaze,Honda,Amaze,2,9800,Petrol,Automatic,18.3,750000
12129,Mahindra XUV500,Mahindra,XUV500,2,22360,Diesel,Automatic,15.1,1475000
12130,Maruti Wagon R,Maruti,Wagon R,6,37499,Petrol,Manual,21.79,350000
12131,BMW 6,BMW,6,12,65000,Petrol,Automatic,7.94,1500000
12133,Hyundai Verna,Hyundai,Verna,9,30917,Diesel,Manual,22.32,465000
12134,Mahindra XUV500,Mahindra,XUV500,8,91000,Diesel,Manual,16,550000
12136,Maruti Vitara,Maruti,Vitara,5,50000,Diesel,Manual,24.3,700000
12137,Toyota Innova,Toyota,Innova,8,80133,Diesel,Manual,12.99,650000
12138,Maruti Alto,Maruti,Alto,4,50000,Petrol,Manual,23.95,298000
12139,Maruti Swift,Maruti,Swift,11,75000,Petrol,Manual,16.1,240000
12140,Toyota Fortuner,Toyota,Fortuner,9,51000,Diesel,Automatic,12.55,1265000
12141,Hyundai Grand,Hyundai,Grand,7,55000,Diesel,Manual,24,325000
12142,Skoda Octavia,Skoda,Octavia,4,3700,Petrol,Automatic,15.1,2200000
12143,Audi A4,Audi,A4,4,45500,Diesel,Automatic,18.25,2800000
12144,Hyundai i10,Hyundai,i10,8,59654,Petrol,Manual,19.81,268000
12145,Maruti Wagon R,Maruti,Wagon R,9,49000,Petrol,Manual,20.51,231000
12147,Maruti Vitara,Maruti,Vitara,3,42000,Diesel,Manual,24.3,765000
12150,Honda City,Honda,City,10,72000,Petrol,Manual,17,320000
12152,Maruti Wagon R,Maruti,Wagon R,9,65000,Petrol,Manual,21.79,230000
12153,Toyota Innova,Toyota,Innova,4,65000,Diesel,Automatic,11.36,1550000
12154,Mahindra Marazzo,Mahindra,Marazzo,2,70000,Diesel,Manual,17.3,600000
12155,Maruti Ertiga,Maruti,Ertiga,4,50000,Petrol,Manual,19.34,750000
12156,Hyundai Verna,Hyundai,Verna,5,25000,Diesel,Manual,23.9,725000
12157,Hyundai Venue,Hyundai,Venue,2,12000,Petrol,Manual,18,1050000
12158,Ford Endeavour,Ford,Endeavour,3,48000,Diesel,Automatic,10.91,2899000
12159,Hyundai Elantra,Hyundai,Elantra,8,66612,Petrol,Automatic,14.5,690000
12160,Maruti Baleno,Maruti,Baleno,5,33000,Petrol,Manual,21.4,470000
